OBJECTID,UNIQUE_ID,PHASE,CONFIDENCE,LATITUDE,LONGITUDE,AREA_SQM,SHAPE_Leng,SHAPE_Area
16266,CC_ETH_16266,Under Canopy,Low,7.400485149000076,34.880252685000073,2080.145707460425456,0.001959273135838,0.000000170374603
16267,CC_ETH_16267,Under Canopy,Low,7.402260566000052,34.439502379000032,3899.099689054734881,0.002644016534255,0.000000319357448
16268,CC_ETH_16268,Under Canopy,Low,7.401862034000034,34.466572814000074,1075.017829799565561,0.001353358204989,0.000000088049751
16269,CC_ETH_16269,Under Canopy,Low,7.402481878000060,34.280615629000067,1114.795282252125617,0.001732029337100,0.000000091307880
16270,CC_ETH_16270,Under Canopy,Low,7.401913880000052,34.447689767000043,2634.632244793409427,0.002109900629703,0.000000215790477
16271,CC_ETH_16271,Under Canopy,Low,7.401785564000022,34.466033184000025,1810.148426506211536,0.001677739348431,0.000000148260862
16272,CC_ETH_16272,Under Canopy,Low,7.401578819000066,34.443213276000051,1074.969821184213743,0.001353291135948,0.000000088045730
16273,CC_ETH_16273,Under Canopy,Low,7.401542349000068,34.469026454000073,1977.563093103756046,0.001784692749190,0.000000161972915
16274,CC_ETH_16274,Under Canopy,Low,7.401397922000058,34.445536888000049,3655.659408049538342,0.002599418790439,0.000000299417855
16275,CC_ETH_16275,Under Canopy,Low,7.401384722000046,34.465328607000060,1279.902624255896853,0.001483397994289,0.000000104830768
16276,CC_ETH_16276,Under Canopy,Low,7.401291246000028,34.468265483000039,1350.307525104939714,0.001587257102969,0.000000110597258
16277,CC_ETH_16277,Under Canopy,Low,7.401830369000038,34.441973412000038,8463.713188830564832,0.004411845629840,0.000000693223312
16278,CC_ETH_16278,Under Canopy,Low,7.400058541000022,34.730188418000068,2022.152953952987673,0.001900407088767,0.000000165624462
16279,CC_ETH_16279,Under Canopy,Low,7.399328268000034,34.863512675000038,997.603116926570920,0.001525002202267,0.000000081708539
16280,CC_ETH_16280,Under Canopy,Low,7.401370614000030,34.399399761000041,13627.359863892996145,0.009352598410430,0.000001116153444
16281,CC_ETH_16281,Under Canopy,Low,7.400692340000036,34.438211798000054,540.092538592957908,0.001026714537543,0.000000044236355
16282,CC_ETH_16282,Under Canopy,Low,7.400724208000042,34.472065301000043,1464.278890759122078,0.001578893529325,0.000000119932013
16283,CC_ETH_16283,Under Canopy,Low,7.399095544000034,34.858809844000064,938.632981998521132,0.001280129504850,0.000000076878582
16284,CC_ETH_16284,Under Canopy,Low,7.400465690000034,34.398146266000026,1350.558382419654208,0.001587518126213,0.000000110617658
16285,CC_ETH_16285,Under Canopy,Low,7.400274068000044,34.466175059000079,1208.299603388611558,0.001485420527375,0.000000098965842
16286,CC_ETH_16286,Under Canopy,Low,7.398870641000030,34.878251113000033,3297.921402442935232,0.002339529155054,0.000000270115513
16287,CC_ETH_16287,Under Canopy,Low,7.400224234000064,34.387026893000041,546.334146086485248,0.001024763410215,0.000000044747535
16288,CC_ETH_16288,Under Canopy,Low,7.400717668000028,34.436291499000049,6368.060042676340345,0.004491711499652,0.000000521576445
16289,CC_ETH_16289,Under Canopy,Low,7.400248568000052,34.437164289000066,1769.674796582697581,0.001544128390836,0.000000144945356
16290,CC_ETH_16290,Under Canopy,Low,7.400002883000070,34.443850018000035,801.871654514765737,0.001379965997791,0.000000065677291
16291,CC_ETH_16291,Under Canopy,Low,7.399917726000070,34.447151674000054,947.744411189248808,0.001285236810901,0.000000077625001
16292,CC_ETH_16292,Under Canopy,Low,7.399882543000048,34.465294877000076,1931.874439837224600,0.002003295221651,0.000000158230252
16293,CC_ETH_16293,Under Canopy,Low,7.399689143000046,34.433893166000075,2152.126876517179880,0.001923472437069,0.000000176269836
16294,CC_ETH_16294,Under Canopy,Low,7.399657081000044,34.438564874000065,825.780848820613301,0.001372655848732,0.000000067635523
16295,CC_ETH_16295,Under Canopy,Low,7.399502419000044,34.494489221000038,4152.697400199707772,0.003330788511643,0.000000340126559
16296,CC_ETH_16296,Under Canopy,Low,7.399609421000036,34.387407715000052,926.883427644627545,0.001278841142562,0.000000075916371
16297,CC_ETH_16297,Under Canopy,Low,7.399588611000070,34.401802614000076,1977.677319036791232,0.001784740872013,0.000000161981572
16298,CC_ETH_16298,Under Canopy,Low,7.399380794000024,34.466442445000041,2447.733441920258883,0.001735162407412,0.000000200481394
16299,CC_ETH_16299,Under Canopy,Low,7.399240532000022,34.488753829000075,546.257701229432087,0.001023972578568,0.000000044741180
16300,CC_ETH_16300,Under Canopy,Low,7.399294302000044,34.467588479000028,2235.757391471812753,0.001886172719721,0.000000183119480
16301,CC_ETH_16301,Under Canopy,Low,7.397797692000040,34.877885663000029,2861.644899056869235,0.002829640580645,0.000000234381928
16302,CC_ETH_16302,Under Canopy,Low,7.399117871000044,34.436221328000045,2603.974478952723530,0.002404427831994,0.000000213278253
16303,CC_ETH_16303,Under Canopy,Low,7.399491684000054,34.437193853000053,6414.588446146787646,0.003880300354731,0.000000525386223
16304,CC_ETH_16304,Under Canopy,Low,7.399070634000054,34.440524872000026,3730.106922088261854,0.002694514538070,0.000000305513866
16305,CC_ETH_16305,Under Canopy,Low,7.398892257000058,34.444909567000025,1348.178804638316478,0.001534019714818,0.000000110422321
16306,CC_ETH_16306,Under Canopy,Low,7.398824157000036,34.439575597000044,3273.601559992251168,0.002603717897059,0.000000268123745
16307,CC_ETH_16307,Under Canopy,Low,7.397095546000060,34.865801251000050,947.322521216182508,0.001284961269200,0.000000077589963
16308,CC_ETH_16308,Under Canopy,Low,7.399061351000058,34.402086671000063,6848.980074636887366,0.004541238655922,0.000000560964537
16309,CC_ETH_16309,Under Canopy,Low,7.398787932000062,34.436947952000025,2000.360843771220516,0.002170955350043,0.000000163839164
16310,CC_ETH_16310,Under Canopy,Low,7.398481639000068,34.463552889000027,1444.573378408137614,0.001492978043909,0.000000118317418
16311,CC_ETH_16311,Under Canopy,Low,7.398514742000032,34.465301309000040,2400.364759617703839,0.001809845826662,0.000000196601288
16312,CC_ETH_16312,Under Canopy,Low,7.398475290000022,34.438992070000040,4051.803214071548609,0.003140230225443,0.000000331862188
16313,CC_ETH_16313,Under Canopy,Low,7.398455304000038,34.447199441000066,4032.770130274388066,0.002905109519770,0.000000330303029
16314,CC_ETH_16314,Under Canopy,Low,7.397982084000034,34.465490193000051,539.965945939110270,0.001027413287349,0.000000044225729
16315,CC_ETH_16315,Under Canopy,Low,7.397888892000026,34.513455002000057,947.687356919619788,0.001285195733990,0.000000077619980
16316,CC_ETH_16316,Under Canopy,Low,7.397687092000070,34.446688674000029,1079.234804782739957,0.001742194277705,0.000000088394340
16317,CC_ETH_16317,Under Canopy,Low,7.397725151000032,34.466173488000038,876.624115848518386,0.001265331708229,0.000000071799546
16318,CC_ETH_16318,Under Canopy,Low,7.398021781000068,34.469849509000028,12488.300021495304463,0.008375186250300,0.000001022850049
16319,CC_ETH_16319,Under Canopy,Low,7.397600364000028,34.490999256000066,5937.023782278278304,0.003142542587984,0.000000486269419
16320,CC_ETH_16320,Under Canopy,Low,7.397349193000026,34.513590840000063,540.057247700626476,0.001026680018222,0.000000044233148
16321,CC_ETH_16321,Under Canopy,Low,7.397777493000036,34.399348384000064,3245.900023092024639,0.002284586466075,0.000000265854179
16322,CC_ETH_16322,Under Canopy,Low,7.397513254000046,34.444850474000077,2033.736570494892021,0.002146975631805,0.000000166572418
16323,CC_ETH_16323,Under Canopy,Low,7.397787327000060,34.466850948000058,6660.357755263571562,0.004657828053563,0.000000545513622
16324,CC_ETH_16324,Under Canopy,Low,7.395907893000072,34.871388303000060,1930.800904291790403,0.001745947994987,0.000000158140909
16325,CC_ETH_16325,Under Canopy,Low,7.395957069000076,34.873190420000071,5212.536251234322663,0.003156403838538,0.000000426929250
16326,CC_ETH_16326,Under Canopy,Low,7.397441687000026,34.422871021000049,5630.454450149663899,0.004258189915561,0.000000461160141
16327,CC_ETH_16327,Under Canopy,Low,7.397080578000044,34.466253735000066,1079.217462258006890,0.001742178450293,0.000000088392801
16328,CC_ETH_16328,Under Canopy,Low,7.397165348000044,34.447852711000053,2624.708920114570446,0.001944566333675,0.000000214975575
16329,CC_ETH_16329,Under Canopy,Low,7.396893658000068,34.490569802000039,2400.312337183358977,0.001810457145512,0.000000196596291
16330,CC_ETH_16330,Under Canopy,Low,7.396629071000064,34.511638993000076,947.687047056104802,0.001285193715031,0.000000077619739
16331,CC_ETH_16331,Under Canopy,Low,7.397259894000058,34.254134063000038,558.287663464543016,0.000983444953478,0.000000045726288
16332,CC_ETH_16332,Under Canopy,Low,7.396533650000038,34.462758317000066,800.124318844796790,0.001086413865614,0.000000065533700
16333,CC_ETH_16333,Under Canopy,Low,7.396753373000024,34.487714406000066,2785.556489141004931,0.002346963666275,0.000000228149604
16334,CC_ETH_16334,Under Canopy,Low,7.396474624000064,34.461458798000024,876.628255117470644,0.001265332642825,0.000000071799687
16335,CC_ETH_16335,Under Canopy,Low,7.396797636000032,34.463069727000061,6073.212693139023941,0.004210972483470,0.000000497423022
16336,CC_ETH_16336,Under Canopy,Low,7.396473230000026,34.466029066000033,3740.221243684125056,0.002457852155458,0.000000306340489
16337,CC_ETH_16337,Under Canopy,Low,7.396368288000076,34.468134566000060,5097.246827279359422,0.003718102272147,0.000000417487059
16338,CC_ETH_16338,Under Canopy,Low,7.396526632000076,34.462088985000037,2383.715306913223685,0.002446522507604,0.000000195236895
16339,CC_ETH_16339,Under Canopy,Low,7.396208810000076,34.464013832000035,3311.255582674119978,0.002494437119339,0.000000271206157
16340,CC_ETH_16340,Under Canopy,Low,7.396074019000026,34.467909724000037,540.079746386478860,0.001026700271786,0.000000044234856
16341,CC_ETH_16341,Under Canopy,Low,7.395892621000030,34.464835858000072,2266.310004532591847,0.002112626253483,0.000000185620561
16342,CC_ETH_16342,Under Canopy,Low,7.395649782000022,34.516913944000066,2736.142973913932110,0.002283052845082,0.000000224101857
16343,CC_ETH_16343,Under Canopy,Low,7.395500603000074,34.493152773000077,4312.813375539451954,0.002883949262135,0.000000353237745
16344,CC_ETH_16344,Under Canopy,Low,7.396043702000044,34.255389151000031,1914.908831978861144,0.001759899016346,0.000000156839308
16345,CC_ETH_16345,Under Canopy,Low,7.395351259000052,34.465705462000074,1526.156031423991408,0.001814722914989,0.000000124998507
16346,CC_ETH_16346,Under Canopy,Low,7.395338813000024,34.468686442000035,1416.723033586683414,0.001601502683956,0.000000116035557
16347,CC_ETH_16347,Under Canopy,Low,7.395194735000076,34.508669203000068,546.251341440289934,0.001023964124743,0.000000044740259
16348,CC_ETH_16348,Under Canopy,Low,7.395237228000042,34.512176351000051,1208.249466432152985,0.001485379056712,0.000000098960636
16349,CC_ETH_16349,Under Canopy,Low,7.395607833000042,34.400594013000045,4718.813269126811974,0.003217478534423,0.000000386490954
16350,CC_ETH_16350,Under Canopy,Low,7.395207099000062,34.463606951000031,1289.374946539301391,0.001544759680906,0.000000105605119
16351,CC_ETH_16351,Under Canopy,Low,7.395048812000028,34.492131755000059,938.873590787536614,0.001280284057713,0.000000076897603
16352,CC_ETH_16352,Under Canopy,Low,7.395159119000028,34.511536579000051,1141.579716324521314,0.001502286235785,0.000000093500154
16353,CC_ETH_16353,Under Canopy,Low,7.395194534000042,34.404336345000047,546.302062129374008,0.001024011086388,0.000000044744404
16354,CC_ETH_16354,Under Canopy,Low,7.395071894000068,34.462819838000030,1722.262839319173736,0.001704354279599,0.000000141060424
16355,CC_ETH_16355,Under Canopy,Low,7.394906926000034,34.465661222000051,539.967940321489664,0.001027408995738,0.000000044225592
16356,CC_ETH_16356,Under Canopy,Low,7.395008807000068,34.487595607000060,2243.185580736958855,0.002014909470549,0.000000183726166
16357,CC_ETH_16357,Under Canopy,Low,7.395419335000042,34.255450341000028,939.055680939264221,0.001280362319508,0.000000076912580
16358,CC_ETH_16358,Under Canopy,Low,7.394916010000032,34.464150785000072,1430.717193368801873,0.001852460205570,0.000000117181546
16359,CC_ETH_16359,Under Canopy,Low,7.394540436000058,34.460225657000024,546.301180590306330,0.001024722344851,0.000000044744270
16360,CC_ETH_16360,Under Canopy,Low,7.394782158000056,34.399323426000024,1350.476520746671440,0.001586544948614,0.000000110609550
16361,CC_ETH_16361,Under Canopy,Low,7.394420416000060,34.462176052000075,904.106690660505137,0.001324743971966,0.000000074049964
16362,CC_ETH_16362,Under Canopy,Low,7.394371080000042,34.488209943000072,1279.749926868492139,0.001612222013481,0.000000104816611
16363,CC_ETH_16363,Under Canopy,Low,7.394332500000076,34.508597820000034,926.786564164190850,0.001278765789576,0.000000075907554
16364,CC_ETH_16364,Under Canopy,Low,7.394510218000050,34.462800362000053,2966.026809498874172,0.002644181453784,0.000000242929587
16365,CC_ETH_16365,Under Canopy,Low,7.394032933000062,34.510770291000028,539.945829110463592,0.001027386524042,0.000000044223696
16366,CC_ETH_16366,Under Canopy,Low,7.393493486000068,34.724044198000058,2752.075737046654467,0.002196267522200,0.000000225405658
16367,CC_ETH_16367,Under Canopy,Low,7.394786016000070,34.256158499000037,2972.339646841347076,0.002230635561266,0.000000243446664
16368,CC_ETH_16368,Under Canopy,Low,7.394021068000030,34.460041891000060,539.972013789404173,0.001027410662722,0.000000044225839
16369,CC_ETH_16369,Under Canopy,Low,7.392552344000024,34.874607695000066,1279.217372174877937,0.001611846613069,0.000000104772554
16370,CC_ETH_16370,Under Canopy,Low,7.393845870000064,34.509491688000026,1200.137126893665481,0.001448095327536,0.000000098295912
16371,CC_ETH_16371,Under Canopy,Low,7.392867403000026,34.874011291000045,4042.942266786974415,0.003097830390581,0.000000331131906
16372,CC_ETH_16372,Under Canopy,Low,7.393428058000040,34.491223371000046,876.604525632338778,0.001265312091201,0.000000071797286
16373,CC_ETH_16373,Under Canopy,Low,7.393608100000052,34.461115082000049,3563.302662144935312,0.002799411990219,0.000000291848297
16374,CC_ETH_16374,Under Canopy,Low,7.393119155000022,34.459314229000029,539.970686154312148,0.001027409057921,0.000000044225642
16375,CC_ETH_16375,Under Canopy,Low,7.393113656000026,34.462807655000063,825.923404638296915,0.001374105664071,0.000000067646267
16376,CC_ETH_16376,Under Canopy,Low,7.393275398000072,34.466885812000044,4823.480650466429324,0.003154679197329,0.000000395061604
16377,CC_ETH_16377,Under Canopy,Low,7.393137335000064,34.487877333000029,1289.346611559730491,0.001544739531204,0.000000105602316
16378,CC_ETH_16378,Under Canopy,Low,7.393225043000030,34.490515992000041,2587.137352553608707,0.002092282057735,0.000000211896406
16379,CC_ETH_16379,Under Canopy,Low,7.393171146000044,34.442395969000074,2570.807136924963743,0.002323526871968,0.000000210558853
16380,CC_ETH_16380,Under Canopy,Low,7.393028731000072,34.471898191000037,2642.561139032571191,0.002340489980126,0.000000216435651
16381,CC_ETH_16381,Under Canopy,Low,7.392963205000058,34.405853961000048,2278.267697594435504,0.001991196580954,0.000000186598593
16382,CC_ETH_16382,Under Canopy,Low,7.392665506000072,34.465131967000048,938.892439405203277,0.001280247572548,0.000000076898784
16383,CC_ETH_16383,Under Canopy,Low,7.392573345000074,34.460382884000069,1504.934371277061018,0.001595429958087,0.000000123259657
16384,CC_ETH_16384,Under Canopy,Low,7.391288509000050,34.873463630000060,4890.807846681477713,0.002848294150404,0.000000400574040
16385,CC_ETH_16385,Under Canopy,Low,7.392515785000058,34.466760576000070,3131.557631993048744,0.002459271055066,0.000000256486036
16386,CC_ETH_16386,Under Canopy,Low,7.391324912000074,34.722711015000073,2470.502953856181193,0.002656236526449,0.000000202342785
16387,CC_ETH_16387,Under Canopy,Low,7.390801335000050,34.858100913000044,546.085447745016381,0.001023792292442,0.000000044726239
16388,CC_ETH_16388,Under Canopy,Low,7.392151838000076,34.401272308000046,1289.443544350917591,0.001544796678148,0.000000105610026
16389,CC_ETH_16389,Under Canopy,Low,7.391950999000074,34.462412008000058,938.895527526793444,0.001280248051437,0.000000076898915
16390,CC_ETH_16390,Under Canopy,Low,7.390617171000032,34.869872780000037,3643.425296556594276,0.002545611665638,0.000000298408690
16391,CC_ETH_16391,Under Canopy,Low,7.392214461000038,34.465846211000041,6711.845153778895110,0.003547948128384,0.000000549724396
16392,CC_ETH_16392,Under Canopy,Low,7.391572600000076,34.491056158000049,1079.192064882194472,0.001742138874975,0.000000088389647
16393,CC_ETH_16393,Under Canopy,Low,7.391599032000046,34.459407831000078,1503.173587973815074,0.001660918919820,0.000000123115199
16394,CC_ETH_16394,Under Canopy,Low,7.391739038000026,34.406331875000035,2454.343628262906350,0.001997651501296,0.000000201019377
16395,CC_ETH_16395,Under Canopy,Low,7.391933246000066,34.441945264000026,5207.434013425743615,0.004103417690717,0.000000426507229
16396,CC_ETH_16396,Under Canopy,Low,7.391468023000074,34.461750747000053,1816.418864325752111,0.001683563925347,0.000000148770993
16397,CC_ETH_16397,Under Canopy,Low,7.391392059000054,34.466546245000075,4645.692024413083345,0.003557357242869,0.000000380498443
16398,CC_ETH_16398,Under Canopy,Low,7.390084568000020,34.843029945000069,2392.187579498721789,0.002398911526220,0.000000195927807
16399,CC_ETH_16399,Under Canopy,Low,7.389764601000024,34.860582148000049,2127.912948000760935,0.001687527019930,0.000000174282804
16400,CC_ETH_16400,Under Canopy,Low,7.391045748000068,34.466248655000072,2481.068103052534752,0.002963287350200,0.000000203208060
16401,CC_ETH_16401,Under Canopy,Low,7.390988434000064,34.441256391000024,2541.135210270032530,0.002066481243889,0.000000208127567
16402,CC_ETH_16402,Under Canopy,Low,7.390567360000034,34.466956934000052,1079.215946914768438,0.001742153928605,0.000000088391407
16403,CC_ETH_16403,Under Canopy,Low,7.390508461000024,34.503942884000026,546.251868186481715,0.001023961144994,0.000000044739840
16404,CC_ETH_16404,Under Canopy,Low,7.390500596000038,34.507676724000078,1074.977353201722735,0.001353315070848,0.000000088044172
16405,CC_ETH_16405,Under Canopy,Low,7.390493780000044,34.508290905000024,546.250362793928616,0.001023959674344,0.000000044739715
16406,CC_ETH_16406,Under Canopy,Low,7.390391047000038,34.460745193000037,800.125176339168888,0.001086404836108,0.000000065532883
16407,CC_ETH_16407,Under Canopy,Low,7.390761530000020,34.468264384000065,2133.475617310033158,0.002230311288939,0.000000174738735
16408,CC_ETH_16408,Under Canopy,Low,7.389038036000046,34.849773299000049,799.815638431880529,0.001085565376951,0.000000065507335
16409,CC_ETH_16409,Under Canopy,Low,7.390752005000024,34.444933746000061,7451.890878537693425,0.004993720115806,0.000000610334954
16410,CC_ETH_16410,Under Canopy,Low,7.390226213000062,34.509115845000053,1279.579922643456257,0.001611278349521,0.000000104801725
16411,CC_ETH_16411,Under Canopy,Low,7.390215315000034,34.463779263000049,1600.245509518825429,0.001533268363112,0.000000131065320
16412,CC_ETH_16412,Under Canopy,Low,7.389729965000072,34.507919017000063,1114.583317187045850,0.001731858286572,0.000000091287859
16413,CC_ETH_16413,Under Canopy,Low,7.389598972000044,34.492222016000028,1959.840802649414400,0.001980098169409,0.000000160517051
16414,CC_ETH_16414,Under Canopy,Low,7.388189970000042,34.850840087000051,825.603277722230018,0.001372422357489,0.000000067619269
16415,CC_ETH_16415,Under Canopy,Low,7.388138547000040,34.876797779000071,1443.865336898185205,0.001491489067533,0.000000118256721
16416,CC_ETH_16416,Under Canopy,Low,7.389680963000046,34.441520428000047,1294.771476350057583,0.001770855358788,0.000000106045845
16417,CC_ETH_16417,Under Canopy,Low,7.389568265000038,34.444906308000043,825.777243108633911,0.001372647363703,0.000000067633774
16418,CC_ETH_16418,Under Canopy,Low,7.389499761000026,34.459117459000026,1227.491657348561603,0.001612000957189,0.000000100535426
16419,CC_ETH_16419,Under Canopy,Low,7.387576470000056,34.872147903000041,546.074684522450525,0.001024499013759,0.000000044725032
16420,CC_ETH_16420,Under Canopy,Low,7.387980483000036,34.872482529000024,2717.904217232898645,0.002684167173131,0.000000222604058
16421,CC_ETH_16421,Under Canopy,Low,7.389064783000038,34.448318371000028,546.281064203426126,0.001023986487849,0.000000044742089
16422,CC_ETH_16422,Under Canopy,Low,7.389345946000050,34.463314658000058,3674.213069019469003,0.002952383058171,0.000000300929428
16423,CC_ETH_16423,Under Canopy,Low,7.387675467000066,34.849730522000073,2532.745634589115525,0.002275446578591,0.000000207438886
16424,CC_ETH_16424,Under Canopy,Low,7.388784025000064,34.492759989000035,1141.600573332508247,0.001502293499741,0.000000093500470
16425,CC_ETH_16425,Under Canopy,Low,7.388736840000036,34.460645805000070,4951.994028620784775,0.003621110709156,0.000000405583468
16426,CC_ETH_16426,Under Canopy,Low,7.388792516000024,34.463629146000073,1522.618599184102550,0.001655277958093,0.000000124707083
16427,CC_ETH_16427,Under Canopy,Low,7.387197672000070,34.850677226000073,1316.622727177781144,0.001548384768974,0.000000107834991
16428,CC_ETH_16428,Under Canopy,Low,7.388583293000068,34.447763486000042,2630.543334220007637,0.002056626390700,0.000000215449291
16429,CC_ETH_16429,Under Canopy,Low,7.388426254000024,34.465193307000050,1079.255845282914834,0.001740005347913,0.000000088394173
16430,CC_ETH_16430,Under Canopy,Low,7.388310243000036,34.466891515000043,1954.450602846498668,0.002020745369763,0.000000160075177
16431,CC_ETH_16431,Under Canopy,Low,7.388341637000054,34.459969143000023,2136.532474476340667,0.001872139198336,0.000000174988236
16432,CC_ETH_16432,Under Canopy,Low,7.388100143000032,34.485567686000024,1522.591036272039446,0.001655261735690,0.000000124704530
16433,CC_ETH_16433,Under Canopy,Low,7.388125467000066,34.487448918000041,1612.713193464373262,0.001915905557466,0.000000132085847
16434,CC_ETH_16434,Under Canopy,Low,7.388399138000068,34.444863625000039,7773.676699577375075,0.005017414194035,0.000000636687080
16435,CC_ETH_16435,Under Canopy,Low,7.387931219000052,34.459137544000043,1671.013498181855084,0.001948647525073,0.000000136860720
16436,CC_ETH_16436,Under Canopy,Low,7.387755271000060,34.463899287000061,3356.317728879428614,0.002297812662621,0.000000274891849
16437,CC_ETH_16437,Under Canopy,Low,7.387577126000054,34.491077916000052,1819.494865446384892,0.001729616642947,0.000000149021728
16438,CC_ETH_16438,Under Canopy,Low,7.387626125000054,34.456478562000029,2206.313876341992000,0.002273841891427,0.000000180703215
16439,CC_ETH_16439,Under Canopy,Low,7.387131337000028,34.500714824000056,1262.085034053557592,0.001696714821874,0.000000103368116
16440,CC_ETH_16440,Under Canopy,Low,7.387074897000048,34.509005513000034,540.059172086893341,0.001026674310211,0.000000044232294
16441,CC_ETH_16441,Under Canopy,Low,7.386972097000070,34.460488146000046,6271.253957008689213,0.004100535416661,0.000000513632606
16442,CC_ETH_16442,Under Canopy,Low,7.386404532000030,34.500926415000038,1235.215018964388946,0.001578336191818,0.000000101167255
16443,CC_ETH_16443,Under Canopy,Low,7.386351474000038,34.506662297000048,1279.732447008483177,0.001612192057675,0.000000104813327
16444,CC_ETH_16444,Under Canopy,Low,7.386389023000050,34.462431864000052,2492.270115143505791,0.002362264478903,0.000000204123298
16445,CC_ETH_16445,Under Canopy,Low,7.386278865000066,34.500304576000076,1673.512501641401059,0.001682809260383,0.000000137064979
16446,CC_ETH_16446,Under Canopy,Low,7.386200279000036,34.454954278000059,998.010186924511913,0.001525299996067,0.000000081739514
16447,CC_ETH_16447,Under Canopy,Low,7.385928068000056,34.467331174000037,546.270087634018978,0.001023975262570,0.000000044740881
16448,CC_ETH_16448,Under Canopy,Low,7.385360458000036,34.505115169000078,800.093685975360813,0.001086375188866,0.000000065529577
16449,CC_ETH_16449,Under Canopy,Low,7.385429877000036,34.465227077000065,876.625922035344843,0.001265315468828,0.000000071797748
16450,CC_ETH_16450,Under Canopy,Low,7.385182775000034,34.507298042000059,539.946869992462325,0.001027373894858,0.000000044222918
16451,CC_ETH_16451,Under Canopy,Low,7.384813842000028,34.393616892000068,2167.907276430973980,0.002649385110479,0.000000177556554
16452,CC_ETH_16452,Under Canopy,Low,7.384697720000078,34.453197643000067,1586.057790671863813,0.001655868087805,0.000000129901749
16453,CC_ETH_16453,Under Canopy,Low,7.382996191000076,34.875207565000039,926.439076685230816,0.001278508149424,0.000000075877198
16454,CC_ETH_16454,Under Canopy,Low,7.382591084000070,34.860403463000068,825.594211152735397,0.001373806205167,0.000000067617737
16455,CC_ETH_16455,Under Canopy,Low,7.384110422000050,34.407710442000052,2251.074407939324374,0.002174052223640,0.000000184367952
16456,CC_ETH_16456,Under Canopy,Low,7.383087542000056,34.757457720000048,3510.271330285125714,0.002162920138980,0.000000287498098
16457,CC_ETH_16457,Under Canopy,Low,7.383913209000070,34.395046537000042,1911.007563174514871,0.001550811223887,0.000000156515569
16458,CC_ETH_16458,Under Canopy,Low,7.383696510000050,34.409078702000045,546.324581548194942,0.001024727588894,0.000000044745122
16459,CC_ETH_16459,Under Canopy,Low,7.383567371000026,34.392591367000080,546.334818300882262,0.001024736927457,0.000000044745947
16460,CC_ETH_16460,Under Canopy,Low,7.383504561000052,34.408766893000063,464.985775878003210,0.001042323817053,0.000000038083286
16461,CC_ETH_16461,Under Canopy,Low,7.383469016000050,34.395355563000066,947.785765077834867,0.001285242477536,0.000000077625600
16462,CC_ETH_16462,Under Canopy,Low,7.383141778000038,34.498526406000053,1319.526362769654497,0.001648586679602,0.000000108071855
16463,CC_ETH_16463,Under Canopy,Low,7.381826591000050,34.835718080000049,947.354858735854350,0.001285005771814,0.000000077589987
16464,CC_ETH_16464,Under Canopy,Low,7.383125712000038,34.394338973000060,1503.262586626382927,0.001660946982696,0.000000123120190
16465,CC_ETH_16465,Under Canopy,Low,7.382611554000050,34.395902056000068,1921.118906204522091,0.001782907694253,0.000000157343183
16466,CC_ETH_16466,Under Canopy,Low,7.382665359000044,34.409448203000068,4447.682020465319511,0.003005357728578,0.000000364273557
16467,CC_ETH_16467,Under Canopy,Low,7.382012925000026,34.482577373000026,801.969024973661476,0.001381387183662,0.000000065682706
16468,CC_ETH_16468,Under Canopy,Low,7.380804870000078,34.757137392000061,4969.962977280636551,0.003815539681253,0.000000407047893
16469,CC_ETH_16469,Under Canopy,Low,7.380915364000032,34.407918957000049,1933.372444603476424,0.001814237159534,0.000000158346237
16470,CC_ETH_16470,Under Canopy,Low,7.380885067000066,34.396264053000039,1141.697468094603209,0.001502350338188,0.000000093506857
16471,CC_ETH_16471,Under Canopy,Low,7.379584309000052,34.756694291000031,1818.730975440067368,0.001595616184777,0.000000148956503
16472,CC_ETH_16472,Under Canopy,Low,7.379472466000038,34.758066827000050,539.813061100551749,0.001026483307286,0.000000044211396
16473,CC_ETH_16473,Under Canopy,Low,7.380935303000058,34.160731259000045,1444.891660520847836,0.001491997816899,0.000000118338922
16474,CC_ETH_16474,Under Canopy,Low,7.379882278000026,34.408352286000024,558.121057946781775,0.000983574709956,0.000000045710896
16475,CC_ETH_16475,Under Canopy,Low,7.380000410000036,34.499154992000058,6112.676318972570698,0.003723633859946,0.000000500636750
16476,CC_ETH_16476,Under Canopy,Low,7.379289240000048,34.484994681000046,539.957161449022465,0.001027373747994,0.000000044223187
16477,CC_ETH_16477,Under Canopy,Low,7.378209436000078,34.758199496000032,947.433817358604983,0.001285010920009,0.000000077595876
16478,CC_ETH_16478,Under Canopy,Low,7.379225449000046,34.407045235000055,2947.601937620781428,0.003032468534006,0.000000241412388
16479,CC_ETH_16479,Under Canopy,Low,7.378847764000056,34.502547368000080,539.948957135130286,0.001027365555102,0.000000044222469
16480,CC_ETH_16480,Under Canopy,Low,7.378856223000072,34.485537297000064,926.805517953211279,0.001278755128897,0.000000075906518
16481,CC_ETH_16481,Under Canopy,Low,7.377330657000074,34.874376245000065,1746.111998968274975,0.001823386609327,0.000000143008246
16482,CC_ETH_16482,Under Canopy,Low,7.378104198000074,34.437665287000073,876.645369805409700,0.001265319100835,0.000000071798183
16483,CC_ETH_16483,Under Canopy,Low,7.377763987000038,34.540138655000078,1317.019061708061145,0.001548593615032,0.000000107865171
